Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol4	G4	296	296	1	4	909	95	96	ARANAĞME	0.1666667
2	9	Si4b1	B4b1	313	313	1	4	909	95	96	.	0.3333333
3	9	Re5	D5	327	327	1	8	455	95	96	.	0.4166667
4	9	Mi5	E5	336	336	1	16	227	95	96	.	0.4583333
5	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	0.5
6	9	La5	A5	358	358	1	16	227	95	96	.	0.5416667
7	9	Sol5	G5	349	349	1	16	227	95	96	.	0.5833333
8	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	0.625
9	9	Mi5	E5	336	336	1	16	227	95	96	.	0.6666667
10	9	Re5	D5	327	327	1	4	909	95	96	.	0.8333333
11	9			-1	-1	1	4	909	100	0	.	1
12	9	Re5	D5	327	327	1	16	227	95	96	.	1.041667
13	9	Do5	C5	318	318	1	16	227	95	96	.	1.083333
14	9	Mi5	E5	336	336	1	16	227	95	96	.	1.125
15	9	Do5	C5	318	318	1	16	227	95	96	.	1.166667
16	9	Do5	C5	318	318	3	16	682	95	96	.	1.291667
17	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	1.333333
18	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	1.375
19	10	La4	A4	305	305	1	16	227	95	96	.	1.416667
20	8	Do5	C5	318	318	0	0	0	95	96	.	1.416667
21	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	1.458333
22	9	La4	A4	305	305	1	16	227	95	96	.	1.5
23	9	La4	A4	305	305	1	16	227	95	96	.	1.541667
24	9	Sol4	G4	296	296	1	16	227	95	96	.	1.583333
25	9	La4	A4	305	305	1	16	227	95	96	.	1.625
26	9	Sol4	G4	296	296	1	16	227	95	96	.	1.666667
27	9	Sol4	G4	296	296	3	8	1364	95	96	.	1.916667
28	9			-1	-1	1	8	455	100	0		2
29	53			0	0	0	0	0	0	0		2
30	9	Sol4	G4	296	296	1	4	909	95	96	ARANAĞME	2.166667
31	9	Si4b1	B4b1	313	313	1	4	909	95	96	.	2.333333
32	9	Re5	D5	327	327	1	8	455	95	96	.	2.416667
33	9	Mi5	E5	336	336	1	16	227	95	96	.	2.458333
34	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	2.5
35	9	La5	A5	358	358	1	16	227	95	96	.	2.541667
36	9	Sol5	G5	349	349	1	16	227	95	96	.	2.583333
37	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	2.625
38	9	Mi5	E5	336	336	1	16	227	95	96	.	2.666667
39	9	Re5	D5	327	327	1	4	909	95	96	.	2.833333
40	9			-1	-1	1	4	909	100	0	.	3
41	9	Re5	D5	327	327	1	16	227	95	96	.	3.041667
42	9	Do5	C5	318	318	1	16	227	95	96	.	3.083333
43	9	Mi5	E5	336	336	1	16	227	95	96	.	3.125
44	9	Do5	C5	318	318	1	16	227	95	96	.	3.166667
45	9	Do5	C5	318	318	3	16	682	95	96	.	3.291667
46	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	3.333333
47	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	3.375
48	10	La4	A4	305	305	1	16	227	95	96	.	3.416667
49	8	Do5	C5	318	318	0	0	0	95	96	.	3.416667
50	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	3.458333
51	9	La4	A4	305	305	1	16	227	95	96	.	3.5
52	9	La4	A4	305	305	1	16	227	95	96	.	3.541667
53	9	Sol4	G4	296	296	1	16	227	95	96	.	3.583333
54	9	La4	A4	305	305	1	16	227	95	96	.	3.625
55	9	Sol4	G4	296	296	1	16	227	95	96	.	3.666667
56	9	Sol4	G4	296	296	3	8	1364	95	96	.	3.916667
57	9			-1	-1	1	8	455	100	0		4
58	53			0	0	0	0	0	0	0		4
59	9	Sol4	G4	296	296	3	16	682	99	96	Dil 	4.125
60	9	La4	A4	305	305	1	16	227	95	96		4.166667
61	9	Si4b1	B4b1	313	313	1	8	455	99	96	bir 	4.25
62	9	La4	A4	305	305	1	16	227	99	96		4.291667
63	9	Sol4	G4	296	296	1	16	227	95	96		4.333333
64	9	Do5	C5	318	318	1	8	455	99	96	gü	4.416667
65	9	Si4b1	B4b1	313	313	1	16	227	99	96		4.458333
66	9	La4	A4	305	305	1	16	227	95	96		4.5
67	9	Si4b1	B4b1	313	313	1	16	227	99	96	ze	4.541667
68	9	Do5	C5	318	318	1	32	114	99	96		4.5625
69	9	Re5	D5	327	327	1	32	114	99	96		4.583333
70	9	Do5	C5	318	318	1	16	227	99	96		4.625
71	9	Si4b1	B4b1	313	313	1	16	227	95	96		4.666667
72	9	Si4b1	B4b1	313	313	3	8	1364	99	96	le 	4.916667
73	9	Re5	D5	327	327	1	8	455	95	96		5
74	9	Re5	D5	327	327	1	4	909	95	96	meyl_	5.166667
75	9	Re5	D5	327	327	1	4	909	95	96	et	5.333333
76	9	Re5	D5	327	327	1	4	909	95	96	ti 	5.5
77	9	Do5#4	C5#4	322	322	1	16	227	99	96	he	5.541667
78	9	Re5	D5	327	327	1	16	227	99	96		5.583333
79	10	Mi5	E5	336	336	1	16	227	99	96		5.625
80	8	Fa5#4	F5#4	344	344	0	0	0	99	96		5.625
81	9	Mi5	E5	336	336	1	32	114	99	96		5.645833
82	9	Re5	D5	327	327	1	32	114	95	96		5.666667
83	9	Re5	D5	327	327	3	8	1364	95	96	le  	5.916667
84	9			-1	-1	1	8	455	100	0		6
