Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La4	A4	305	305	1	16	156	95	96		0.125
2	9	Si4b2	B4b1	312	313	1	16	156	95	96		0.25
3	9	Do5	C5	318	318	1	16	156	95	96		0.375
4	9	Re5	D5	327	327	1	16	156	95	96		0.5
5	9	Mi5	E5	336	336	1	8	312	95	96		0.75
6	9	Mi5	E5	336	336	1	8	312	95	96		1
7	9	Mi5	E5	336	336	3	8	938	95	96		1.75
8	9			-1	-1	1	8	312	100	0		2
9	9	Mi5	E5	336	336	1	16	156	95	96		2.125
10	9	Re5	D5	327	327	1	16	156	95	96		2.25
11	9	Mi5	E5	336	336	1	16	156	95	96		2.375
12	9	La5	A5	358	358	1	16	156	95	96		2.5
13	9	Mi5	E5	336	336	1	4	625	95	96		3
14	9	Mi5	E5	336	336	1	16	156	95	96		3.125
15	9	Re5	D5	327	327	1	16	156	95	96		3.25
16	9	Mi5	E5	336	336	1	16	156	95	96		3.375
17	9	La5	A5	358	358	1	16	156	95	96		3.5
18	9	Mi5	E5	336	336	1	4	625	95	96		4
19	9	Mi5	E5	336	336	1	16	156	95	96		4.125
20	9	Re5	D5	327	327	1	16	156	95	96		4.25
21	9	Mi5	E5	336	336	1	16	156	95	96		4.375
22	9	La5	A5	358	358	1	16	156	95	96		4.5
23	9	Mi5	E5	336	336	1	16	156	95	96		4.625
24	9	Re5	D5	327	327	1	16	156	95	96		4.75
25	9	Mi5	E5	336	336	1	16	156	95	96		4.875
26	9	La5	A5	358	358	1	16	156	95	96		5
27	9	Mi5	E5	336	336	1	16	156	95	96		5.125
28	9	Re5	D5	327	327	1	16	156	95	96		5.25
29	9	Mi5	E5	336	336	1	16	156	95	96		5.375
30	9	La5	A5	358	358	1	16	156	95	96		5.5
31	9	Mi5	E5	336	336	1	4	625	95	96		6
32	10	Re5	D5	327	327	1	8	312	95	96		6.25
33	8	Mi5	E5	336	336	0	0	0	95	96		6.25
34	9	Do5	C5	318	318	1	16	156	95	96		6.375
35	9	Mi5	E5	336	336	1	16	156	95	96		6.5
36	9	Re5	D5	327	327	1	8	312	95	96		6.75
37	9			-1	-1	1	8	312	100	0		7
38	53			0	0	0	0	0	0	0		7
39	10	Re5	D5	327	327	1	8	312	95	96		7.25
40	8	Mi5	E5	336	336	0	0	0	95	96		7.25
41	9	Do5	C5	318	318	1	16	156	95	96		7.375
42	9	Mi5	E5	336	336	1	16	156	95	96		7.5
43	9	Re5	D5	327	327	1	8	312	95	96		7.75
44	9			-1	-1	1	8	312	100	0		8
45	53			0	0	0	0	0	0	0		8
46	9	Re5	D5	327	327	1	8	312	95	96		8.25
47	9	Sol5	G5	349	349	1	16	156	95	96		8.375
48	9	Fa5	F5	340	340	1	16	156	95	96		8.5
49	9	Fa5	F5	340	340	1	16	156	95	96		8.625
50	9	Mi5	E5	336	336	1	16	156	95	96		8.75
51	9	Mi5	E5	336	336	1	16	156	95	96		8.875
52	9	Re5	D5	327	327	1	16	156	95	96		9
53	9	Re5	D5	327	327	1	16	156	95	96		9.125
54	9	Do5	C5	318	318	1	16	156	95	96		9.25
55	9	Do5	C5	318	318	1	16	156	95	96		9.375
56	9	Si4b2	B4b1	312	313	1	16	156	95	96		9.5
57	9	Si4b2	B4b1	312	313	1	16	156	95	96		9.625
58	9	La4	A4	305	305	1	16	156	95	96		9.75
59	9	Si4b2	B4b1	312	313	1	16	156	95	96		9.875
60	9	Sol4	G4	296	296	1	16	156	95	96		10
61	9	La4	A4	305	305	1	16	156	95	96		10.125
62	9	Sol4	G4	296	296	1	16	156	95	96		10.25
63	9	La4	A4	305	305	1	16	156	95	96		10.375
64	9	Si4b2	B4b1	312	313	1	16	156	95	96		10.5
65	9	Do5	C5	318	318	1	16	156	95	96		10.625
66	9	Re5	D5	327	327	1	16	156	95	96		10.75
67	9	Si4b2	B4b1	312	313	1	16	156	95	96		10.875
68	9	Sol4	G4	296	296	1	16	156	95	96		11
69	9	La4	A4	305	305	3	8	938	95	96		11.75
70	9	La4	A4	305	305	1	16	156	95	96		11.875
71	9	Sol4	G4	296	296	1	16	156	95	96		12
72	53			0	0	0	0	0	0	0		12
73	9	La4	A4	305	305	1	16	156	95	96		12.125
74	9	Si4b2	B4b1	312	313	1	16	156	95	96		12.25
75	9	Do5	C5	318	318	1	16	156	95	96		12.375
76	9	Re5	D5	327	327	1	16	156	95	96		12.5
77	9	Mi5	E5	336	336	1	8	312	95	96		12.75
