Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Do5	C5	318	318	1	4	714	95	96	Ay	0.1666667
2	9	Re5	D5	327	327	1	4	714	95	96	rıl	0.3333333
3	10	Re5	D5	327	327	1	8	357	99	96	dı 	0.4166667
4	8	Sol5	G5	349	349	0	0	0	99	96		0.4166667
5	9	Fa5	F5	340	340	1	8	357	95	96		0.5
6	9	Mi5b4	E5b4	332	332	1	8	357	99	96	gö	0.5833333
7	9	Re5	D5	327	327	1	8	357	95	96		0.6666667
8	8	Mi5b4	E5b4	332	332	0	0	0	95	96		0.6666667
9	9	Re5	D5	327	327	1	2	1429	95	96	nül 	1
10	9	Re5	D5	327	327	1	4	714	99	96	şim	1.166667
11	9	Do5	C5	318	318	1	16	179	99	96		1.208333
12	9	Si4b1	B4b1	313	313	1	16	179	99	96		1.25
13	9	Do5	C5	318	318	1	8	357	95	96		1.333333
14	9	Fa5	F5	340	340	1	16	179	99	96	di 	1.375
15	9	Sol5	G5	349	349	1	16	179	99	96		1.416667
16	9	Fa5	F5	340	340	1	8	357	95	96		1.5
17	9	Mi5b4	E5b4	332	332	1	8	357	99	96	yi	1.583333
18	9	Re5	D5	327	327	1	8	357	95	96		1.666667
19	9	Re5	D5	327	327	1	4	714	99	96	ne 	1.833333
20	9	Mi5b4	E5b4	332	332	1	16	179	99	96		1.875
21	9	Re5	D5	327	327	1	16	179	99	96		1.916667
22	9	Mi5b4	E5b4	332	332	1	8	357	95	96		2
23	53			0	0	0	0	0	0	0		2
24	10	Fa5	F5	340	340	1	8	357	99	96	bir 	2.083333
25	8	Sol5	G5	349	349	0	0	0	99	96		2.083333
26	9	Fa5	F5	340	340	1	8	357	99	96		2.166667
27	9	Mi5b5	E5b5	331	331	1	8	357	99	96		2.25
28	9	Re5	D5	327	327	1	8	357	95	96		2.333333
29	9	Sol5	G5	349	349	1	4	714	95	96	tek 	2.5
30	9	Fa5	F5	340	340	1	8	357	99	96	e	2.583333
31	9	Mi5b5	E5b5	331	331	1	8	357	95	96		2.666667
