Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol5	G5	349	349	1	2	1667	95	96	1. HANE	0.5
2	9	La5b4	A5b4	354	354	1	12	278	95	96		0.5833333
3	9	Sol5	G5	349	349	1	12	278	95	92		0.6666667
4	9	Fa5#4	F5#4	344	344	1	12	278	95	96		0.75
5	9	Sol5	G5	349	349	1	8	417	95	96		0.875
6	9	La5b4	A5b4	354	354	1	8	417	95	94		1
7	9	Sol5	G5	349	349	1	8	417	95	96		1.125
8	9	La5b4	A5b4	354	354	1	8	417	95	94		1.25
9	9	Sol5	G5	349	349	1	8	417	95	96		1.375
10	9	Fa5#4	F5#4	344	344	1	8	417	95	94		1.5
11	9	Mi5b4	E5b4	332	332	1	8	417	95	96		1.625
12	9	Fa5#4	F5#4	344	344	1	8	417	95	94		1.75
13	9	Mi5b4	E5b4	332	332	1	8	417	95	96		1.875
14	9	Re5	D5	327	327	1	8	417	95	94		2
15	9	Mi5b4	E5b4	332	332	1	8	417	95	96		2.125
16	9	Fa5#4	F5#4	344	344	1	8	417	95	94		2.25
17	9	Sol5	G5	349	349	1	4	833	95	96		2.5
18	9	Fa5#4	F5#4	344	344	1	4	833	95	95		2.75
19	9	Sol5	G5	349	349	1	4	833	95	96		3
20	9	La5b4	A5b4	354	354	3	16	625	95	95		3.1875
21	9	Sol5	G5	349	349	1	16	208	95	90		3.25
22	9	La5b4	A5b4	354	354	1	8	417	95	96		3.375
23	9	Si5b1	B5b1	366	366	1	8	417	95	94		3.5
24	9	La5b4	A5b4	354	354	1	8	417	95	96		3.625
25	9	Si5b1	B5b1	366	366	1	8	417	95	94		3.75
26	9	Sol5	G5	349	349	1	4	833	95	96		4
27	53			0	0	0	0	0	0	0		4
28	9			-1	-1	1	8	417	100	0		4.125
29	9	Sol5	G5	349	349	1	4	833	95	96		4.375
30	9	La5b4	A5b4	354	354	1	8	417	95	96		4.5
31	9			-1	-1	1	8	417	100	0		4.625
32	9	Fa5#4	F5#4	344	344	1	4	833	95	96		4.875
33	9	Sol5	G5	349	349	1	8	417	95	96		5
34	9			-1	-1	1	8	417	100	0		5.125
35	9	Mi5b4	E5b4	332	332	1	4	833	95	96		5.375
36	9	Fa5#4	F5#4	344	344	1	16	208	95	96		5.4375
37	9	Sol5	G5	349	349	1	16	208	95	90		5.5
38	9	Fa5#4	F5#4	344	344	1	16	208	95	96		5.5625
39	9	Mi5b4	E5b4	332	332	1	16	208	95	90		5.625
40	9	Re5	D5	327	327	1	16	208	95	96		5.6875
41	9	Do5	C5	318	318	1	16	208	95	90		5.75
42	9	Re5	D5	327	327	1	8	417	95	96		5.875
43	9	Mi5b4	E5b4	332	332	1	8	417	95	96		6
44	9	Re5	D5	327	327	1	8	417	95	96		6.125
45	9	Do5	C5	318	318	1	8	417	95	96		6.25
46	9	Do5	C5	318	318	1	8	417	95	96		6.375
47	9	Si4b1	B4b1	313	313	1	8	417	95	96		6.5
48	9	Si4b1	B4b1	313	313	1	8	417	95	96		6.625
49	9	La4b4	A4b4	301	301	1	8	417	95	96		6.75
50	9	La4b4	A4b4	301	301	1	8	417	95	96		6.875
51	9	Sol4	G4	296	296	1	8	417	95	96		7
52	53			0	0	0	0	0	0	0		7
53	9	Sol4	G4	296	296	3	16	625	95	96		7.1875
54	9	La4b4	A4b4	301	301	1	16	208	95	90		7.25
55	9	Si4b1	B4b1	313	313	1	8	417	95	96		7.375
56	9	Do5	C5	318	318	1	8	417	95	96		7.5
57	9	Re5	D5	327	327	1	8	417	95	96		7.625
58	9	Mi5b4	E5b4	332	332	1	8	417	95	96		7.75
59	9	Fa5#4	F5#4	344	344	1	8	417	95	96		7.875
60	9	Sol5	G5	349	349	1	8	417	95	96		8
61	9	Sol5	G5	349	349	1	8	417	95	96		8.125
62	9	La5b4	A5b4	354	354	1	8	417	95	96		8.25
63	9	Sol5	G5	349	349	1	8	417	95	96		8.375
64	9	Fa5#4	F5#4	344	344	1	8	417	95	96		8.5
65	9	Sol5	G5	349	349	1	4	833	95	96		8.75
66	9	La5b4	A5b4	354	354	1	8	417	95	96		8.875
67	9	Si5b1	B5b1	366	366	1	8	417	95	96		9
68	9	Re6	D6	380	380	1	8	417	95	96		9.125
69	9	Do6	C6	371	371	1	8	417	95	96		9.25
70	9	Si5b1	B5b1	366	366	1	8	417	95	96		9.375
71	9	La5b4	A5b4	354	354	1	8	417	95	96		9.5
72	9	Sol5	G5	349	349	1	8	417	95	96		9.625
73	9	Fa5#4	F5#4	344	344	1	8	417	95	96		9.75
74	9	Mi5b4	E5b4	332	332	1	4	833	95	96		10
75	53			0	0	0	0	0	0	0		10
76	9	Fa5#4	F5#4	344	344	1	8	417	95	96		10.125
77	9	Sol5	G5	349	349	1	8	417	95	96		10.25
78	9	Fa5#4	F5#4	344	344	1	8	417	95	96		10.375
79	9	Mi5b4	E5b4	332	332	1	8	417	95	96		10.5
80	9	Fa5#4	F5#4	344	344	1	8	417	95	96		10.625
81	9	Sol5	G5	349	349	1	8	417	95	96		10.75
82	9	Si5b1	B5b1	366	366	1	8	417	95	96		10.875
83	9	La5b4	A5b4	354	354	1	8	417	95	96		11
84	9	La5b4	A5b4	354	354	1	8	417	95	96		11.125
85	9	Sol5	G5	349	349	1	8	417	95	96		11.25
86	9	Sol5	G5	349	349	1	8	417	95	96		11.375
87	9	Fa5#4	F5#4	344	344	1	8	417	95	96		11.5
88	9	Mi5b4	E5b4	332	332	3	16	625	95	96		11.6875
89	9	Re5	D5	327	327	1	16	208	95	90		11.75
90	9	Do5	C5	318	318	1	8	417	95	96		11.875
91	9	Si4b1	B4b1	313	313	1	8	417	95	96		12
92	9	Do5	C5	318	318	1	4	833	95	96		12.25
93	53			0	0	0	0	0	0	0		12.25
94	9	Sol5	G5	349	349	1	4	833	95	96		12.5
95	9	Fa5#4	F5#4	344	344	1	8	417	95	96		12.625
96	9	Sol5	G5	349	349	1	8	417	95	96		12.75
97	9	La5	A5	358	358	1	8	417	95	96		12.875
98	9	Si5b5	B5b5	362	362	1	8	417	95	96		13
99	9	La5	A5	358	358	1	8	417	95	96		13.125
100	9	Sol5	G5	349	349	1	8	417	95	96		13.25
101	9	Sol5	G5	349	349	1	8	417	95	96		13.375
102	9	Fa5#4	F5#4	344	344	1	8	417	95	96		13.5
103	9	Fa5#4	F5#4	344	344	3	16	625	95	96		13.6875
104	9	Mi5b4	E5b4	332	332	1	16	208	95	90		13.75
105	9	Re5	D5	327	327	1	4	833	95	96		14
106	9			-1	-1	1	8	417	100	0		14.125
107	9	La5	A5	358	358	1	8	417	95	96		14.25
108	9	Sol5	G5	349	349	1	8	417	95	96		14.375
109	9	Fa5#4	F5#4	344	344	1	8	417	95	96		14.5
110	9	Fa5#4	F5#4	344	344	1	8	417	95	96		14.625
111	9	Mi5b4	E5b4	332	332	1	8	417	95	96		14.75
112	9	Mi5b4	E5b4	332	332	1	8	417	95	96		14.875
113	9	Re5	D5	327	327	1	8	417	95	96		15
114	9	Re5	D5	327	327	3	8	1250	95	96		15.375
115	9	La5	A5	358	358	1	16	208	95	96		15.4375
116	9	Si5b5	B5b5	362	362	1	16	208	95	90		15.5
117	9	La5	A5	358	358	1	16	208	95	96		15.5625
118	9	Sol5	G5	349	349	1	16	208	95	90		15.625
119	9	Sol5	G5	349	349	1	16	208	95	96		15.6875
120	9	Fa5#4	F5#4	344	344	1	16	208	95	90		15.75
121	9	Sol5	G5	349	349	1	4	833	95	96		16
122	53			0	0	0	0	0	0	0		16
123	9	La5	A5	358	358	1	8	417	95	96	TESLİM	16.125
124	9	Si5b5	B5b5	362	362	1	4	833	95	96		16.375
125	9	La5	A5	358	358	1	8	417	95	96		16.5
126	9	Si5b5	B5b5	362	362	1	16	208	95	96		16.5625
127	9	La5	A5	358	358	1	16	208	95	90		16.625
128	9	Sol5	G5	349	349	1	8	417	95	96		16.75
129	9	Sol5	G5	349	349	1	16	208	95	96		16.8125
130	9	Fa5#4	F5#4	344	344	1	16	208	95	90		16.875
131	9	Mi5b4	E5b4	332	332	1	8	417	95	96		17
132	9	Fa5#4	F5#4	344	344	1	16	208	95	96		17.0625
133	9	Sol5	G5	349	349	1	16	208	95	90		17.125
134	9	La5b4	A5b4	354	354	1	4	833	95	96		17.375
135	9	Sol5	G5	349	349	1	16	208	95	96		17.4375
136	9	Fa5#4	F5#4	344	344	1	16	208	95	90		17.5
137	9	Sol5	G5	349	349	1	16	208	95	96		17.5625
138	9	Fa5#4	F5#4	344	344	1	16	208	95	90		17.625
139	9	Mi5b4	E5b4	332	332	1	8	417	95	96		17.75
140	9	Mi5b4	E5b4	332	332	1	16	208	95	96		17.8125
141	9	Re5	D5	327	327	1	16	208	95	90		17.875
142	9	Do5	C5	318	318	1	8	417	95	96		18
143	53			0	0	0	0	0	0	0		18
144	9	Re5	D5	327	327	3	16	625	95	96		18.1875
145	9	Mi5b4	E5b4	332	332	1	16	208	95	90		18.25
146	9	Fa5#4	F5#4	344	344	1	8	417	95	96		18.375
147	9	Sol5	G5	349	349	1	8	417	95	96		18.5
148	9	Fa5#4	F5#4	344	344	1	8	417	95	96		18.625
149	9	Mi5b4	E5b4	332	332	1	8	417	95	96		18.75
150	9	Re5	D5	327	327	1	8	417	95	96		18.875
151	9	Do5	C5	318	318	1	8	417	95	96		19
152	9	Re5	D5	327	327	1	8	417	95	96		19.125
153	9	Mi5b4	E5b4	332	332	1	8	417	95	96		19.25
154	9	Re5	D5	327	327	1	8	417	95	96		19.375
155	9	Do5	C5	318	318	1	8	417	95	96		19.5
156	9	Si4b1	B4b1	313	313	3	16	625	95	96		19.6875
157	9	La4b4	A4b4	301	301	1	16	208	95	90		19.75
158	9	Sol4	G4	296	296	1	4	833	95	96		20
159	53			0	0	0	0	0	0	0		20
160	9	Si4b1	B4b1	313	313	3	16	625	95	96		20.1875
161	9	Re5	D5	327	327	1	16	208	95	90		20.25
162	9	Do5	C5	318	318	3	16	625	95	96		20.4375
163	9	Mi5b4	E5b4	332	332	1	16	208	95	90		20.5
164	9	Re5	D5	327	327	3	16	625	95	96		20.6875
165	9	Fa5#4	F5#4	344	344	1	16	208	95	90		20.75
166	9	Mi5b4	E5b4	332	332	1	8	417	95	96		20.875
167	9	Fa5#4	F5#4	344	344	1	8	417	95	96		21
